strain,tempreture,strain_rate,flow_stress
0.392521614,200,0.3,43.40435426
0.401455194,200,0.3,43.20435964
0.406195566,200,0.3,43.1385909
0.415239419,200,0.3,42.97988279
0.424379214,200,0.3,42.86219155
0.428745006,200,0.3,42.81093405
0.438009654,200,0.3,42.68578327
0.444881503,200,0.3,42.5267523
0.454311385,200,0.3,42.48172933
0.458796256,200,0.3,42.46729827
0.468344897,200,0.3,42.41171916
0.478494839,200,0.3,42.37125485
0.483103959,200,0.3,42.34785885
0.492874349,200,0.3,42.31841639
0.502770135,200,0.3,42.28024106
0.508002705,200,0.3,42.26890978
0.518035377,200,0.3,42.26143116
0.528169724,200,0.3,42.24559418
0.532999211,200,0.3,42.28727265
0.543287136,200,0.3,42.33875913
0.548736658,200,0.3,42.30963057
0.559203964,200,0.3,42.34681032
0.569766492,200,0.3,42.37352366
0.575362652,200,0.3,42.41144766
0.58609817,200,0.3,42.46151298
0.596950191,200,0.3,42.53923174
0.602124434,200,0.3,42.58580139
0.613152744,200,0.3,42.68402931
0.624304035,200,0.3,42.76971969
0.6302148,200,0.3,42.77740873
0.641559081,200,0.3,42.88017172
0.653050379,200,0.3,42.93343032
0.658524013,200,0.3,42.98679737
0.670195938,200,0.3,43.0935094
0.676385141,200,0.3,43.11025206
0.688286119,200,0.3,43.19396698
0.700295112,200,0.3,43.23120342
0.706691817,200,0.3,43.22974502
0.718943255,200,0.3,43.24598578
0.731346656,200,0.3,43.24793868
0.737267401,200,0.3,43.29294773
0.749901633,200,0.3,43.30766498
0.762697534,200,0.3,43.30818663
0.769488603,200,0.3,43.30498859
0.782558443,200,0.3,43.31584643
0.78879127,200,0.3,43.33107789
0.802802246,200,0.3,43.320377
0.816297993,200,0.3,43.32390182
0.822745392,200,0.3,43.35024853
0.836535109,200,0.3,43.42001484
0.850476594,200,0.3,43.47233363
0.857913717,200,0.3,43.47493286
0.872179591,200,0.3,43.49855682
0.88665193,200,0.3,43.53263039
0.894342632,200,0.3,43.51221111
0.909141714,200,0.3,43.5456043
0.916240526,200,0.3,43.57111608
0.932148948,200,0.3,43.54074737
0.947545262,200,0.3,43.52276684
0.954900239,200,0.3,43.55164578
0.970630513,200,0.3,43.53091059
0.986612189,200,0.3,43.51465698
0.995114839,200,0.3,43.4810385
1.011495907,200,0.3,43.35628917
1.028149789,200,0.3,43.26169087
1.03614934,200,0.3,43.21351794
1.053197331,200,0.3,43.11356065
1.066890108,200,0.3,42.83885407
1.084500949,200,0.3,42.79606278
1.092966195,200,0.3,42.73827265
1.111019895,200,0.3,42.61537604
1.129459791,200,0.3,42.48818064
1.139274482,200,0.3,42.38485195
1.158219943,200,0.3,42.24493194
1.167335776,200,0.3,42.18637074
1.187831797,200,0.3,42.00899433
1.207729338,200,0.3,41.9092135
1.218347341,200,0.3,41.83671292
1.238898061,200,0.3,41.69066294
1.259849082,200,0.3,41.5563148
1.269945,200,0.3,41.47128386
1.291531978,200,0.3,41.27367088
1.313627869,200,0.3,41.1011131
1.325472034,200,0.3,40.96829872
1.348305753,200,0.3,40.76567252
1.359340582,200,0.3,40.69366657
1.384264529,200,0.3,40.40620362
1.408533695,200,0.3,40.16871461
1.420221297,200,0.3,40.0551643
1.445390256,200,0.3,39.78050706
1.471209084,200,0.3,39.50123098
1.485088851,200,0.3,39.33486326
1.511967443,200,0.3,39.02785
1.539588496,200,0.3,38.72533075
1.552923674,200,0.3,38.58046852
1.583252609,200,0.3,38.19923568
1.597230429,200,0.3,38.02079005
1.628910671,200,0.3,37.517528
1.659965965,200,0.3,37.07100327
1.67487948,200,0.3,36.87431075
1.705680394,200,0.3,36.46336092
1.734723303,200,0.3,36.15587798
1.749289948,200,0.3,36.00784694
1.775187148,200,0.3,35.84182292
1.79858952,200,0.3,35.79552731
1.8089192,200,0.3,35.82664279
1.828975553,200,0.3,35.91950524
1.842222964,200,0.3,35.87644643
0,300,0.3,0
0.0033937,300,0.3,0.980392
0.0067874,300,0.3,1.96078
0.0081017,300,0.3,2.2093
0.0107127,300,0.3,3.37209
0.0133237,300,0.3,4.53488
0.0159346,300,0.3,5.69767
0.0185456,300,0.3,6.86047
0.0211566,300,0.3,8.02326
0.0237675,300,0.3,9.18605
0.0263785,300,0.3,10.3488
0.0289894,300,0.3,11.5116
0.0316004,300,0.3,12.6744
0.0342114,300,0.3,13.8372
0.0368223,300,0.3,15
0.0394333,300,0.3,16.1628
0.046454655,300,0.3,19.32031712
0.049744462,300,0.3,20.65512112
0.056034282,300,0.3,23.43958639
0.063031551,300,0.3,26.36640578
0.066385747,300,0.3,27.91515412
0.072781451,300,0.3,31.05941888
0.075820882,300,0.3,32.52329897
0.082277413,300,0.3,35.34534169
0.088775901,300,0.3,37.7431572
0.092208169,300,0.3,38.82724011
0.098781341,300,0.3,40.53883827
0.102595529,300,0.3,41.26926871
0.109577628,300,0.3,42.55166895
0.116256572,300,0.3,43.2665753
0.119441086,300,0.3,43.43814974
0.126176577,300,0.3,43.39489075
0.13296769,300,0.3,42.97786233
0.1365653,300,0.3,42.5794145
0.143427576,300,0.3,41.74232385
0.150337269,300,0.3,40.79154763
0.15362221,300,0.3,40.29698398
0.160602952,300,0.3,39.1817644
0.167632767,300,0.3,38.13780464
0.171357512,300,0.3,37.64157184
0.178453199,300,0.3,36.67314226
0.181842414,300,0.3,36.25703521
0.189402519,300,0.3,35.34603203
0.196638479,300,0.3,34.57358195
0.200089999,300,0.3,34.22537282
0.207393276,300,0.3,33.52149309
0.21476108,300,0.3,32.87921184
0.218665919,300,0.3,32.58280613
0.22610664,300,0.3,32.06188634
0.2308457,300,0.3,31.74407162
0.238388999,300,0.3,31.28504183
0.245989633,300,0.3,30.77427716
0.250018589,300,0.3,30.59568616
0.257708473,300,0.3,30.14505415
0.261366436,300,0.3,29.98075281
0.269554871,300,0.3,29.62867767
0.277397061,300,0.3,29.23856262
0.281127893,300,0.3,29.0765096
0.289061731,300,0.3,28.79398209
0.297059018,300,0.3,28.46137763
0.301299523,300,0.3,28.28883229
0.309395681,300,0.3,28.00903601
0.317557921,300,0.3,27.78135
0.321441933,300,0.3,27.62258503
0.329703503,300,0.3,27.39531921
0.33408503,300,0.3,27.27554846
0.342452155,300,0.3,27.04828264
0.35088988,300,0.3,26.87060594
0.355353011,300,0.3,26.75094614
0.363900765,300,0.3,26.57220823
0.372522213,300,0.3,26.44115786
0.376638827,300,0.3,26.33253357
0.385358478,300,0.3,26.19844434
0.394180665,300,0.3,26.06330966
0.398841713,300,0.3,25.98809987
0.4077711,300,0.3,25.85076937
0.41678094,300,0.3,25.7569303
0.421070974,300,0.3,25.69289711
0.430215387,300,0.3,25.59644385
0.435047871,300,0.3,25.56298896
0.44430801,300,0.3,25.46286397
0.453654701,300,0.3,25.35900849
0.458602077,300,0.3,25.32170516
0.46808397,300,0.3,25.25916294
0.477656631,300,0.3,25.19207852
0.483755284,300,0.3,25.12457359
0.49347988,300,0.3,25.09526529
0.498112695,300,0.3,25.06487337
0.507978614,300,0.3,25.07193742
0.51794284,300,0.3,25.03088776
0.523219588,300,0.3,25.0243717
0.533337619,300,0.3,24.97792952
0.543574069,300,0.3,24.96783255
0.548988186,300,0.3,24.95395195
0.559371709,300,0.3,24.93663802
0.564320853,300,0.3,24.89256222
0.574881133,300,0.3,24.86782775
0.585522842,300,0.3,24.8388434
0.591185291,300,0.3,24.8145282
0.602018776,300,0.3,24.77756756
0.612970913,300,0.3,24.77271239
0.618193278,300,0.3,24.7575501
0.629324997,300,0.3,24.7066793
0.640582028,300,0.3,24.65181481
0.646549326,300,0.3,24.61483995
0.658019872,300,0.3,24.55197478
0.669606508,300,0.3,24.48449929
0.675134023,300,0.3,24.45613489
0.686921843,300,0.3,24.3812035
0.693173057,300,0.3,24.33396172
0.705176741,300,0.3,24.25144255
0.717326266,300,0.3,24.19827902
0.723789047,300,0.3,24.14393329
0.736150054,300,0.3,24.08164266
0.748684184,300,0.3,23.98066756
0.754686436,300,0.3,23.96872416
0.767456574,300,0.3,23.89256376
0.780391899,300,0.3,23.84194539
0.7872577,300,0.3,23.80615936
0.800472818,300,0.3,23.74583375
0.806775605,300,0.3,23.72152538
0.820945465,300,0.3,23.63402248
0.834576333,300,0.3,23.55697951
0.841118685,300,0.3,23.55440691
0.855049744,300,0.3,23.46735437
0.869177623,300,0.3,23.40233562
0.876704215,300,0.3,23.37261899
0.891122373,300,0.3,23.32461668
0.90579455,300,0.3,23.24035676
0.912799833,300,0.3,23.21795076
0.927773936,300,0.3,23.12278378
0.935756554,300,0.3,23.07634182
0.951870413,300,0.3,22.97715254
0.967445812,300,0.3,22.8882822
0.974921322,300,0.3,22.84994484
0.990862828,300,0.3,22.7747924
1.007062589,300,0.3,22.69044121
1.015682713,300,0.3,22.64735457
1.032292981,300,0.3,22.57397649
1.049183816,300,0.3,22.4898926
1.057298616,300,0.3,22.45427634
1.07459536,300,0.3,22.37990868
1.083846262,300,0.3,22.33997336
1.102582599,300,0.3,22.25078968
1.120714623,300,0.3,22.19295748
1.12940683,300,0.3,22.18239789
1.148063885,300,0.3,22.10573805
1.167019697,300,0.3,22.03908711
1.181249097,300,0.3,21.89946066
1.191517885,300,0.3,21.86770457
1.211353198,300,0.3,21.7925246
1.231619771,300,0.3,21.70250134
1.241336446,300,0.3,21.67474082
1.262195594,300,0.3,21.60391266
1.283499132,300,0.3,21.51720815
1.294911569,300,0.3,21.46492888
1.316898954,300,0.3,21.39242654
1.339413915,300,0.3,21.30118588
1.350242536,300,0.3,21.28983667
1.373564234,300,0.3,21.20683468
1.397407622,300,0.3,21.12274658
1.410170132,300,0.3,21.05979999
1.434913588,300,0.3,20.92860546
1.446833821,300,0.3,20.87860324
1.473919279,300,0.3,20.7056504
1.500274108,300,0.3,20.57303354
1.513044168,300,0.3,20.51238396
1.540505756,300,0.3,20.36218646
1.567572847,300,0.3,20.24163106
1.581449694,300,0.3,20.17880275
1.606576429,300,0.3,20.09961023
1.629592202,300,0.3,20.08145031
1.639864277,300,0.3,20.10741563
1.659905755,300,0.3,20.16092152
1.66961658,300,0.3,20.22993362
0,-40,0.03,0
0.011853307,-40,0.03,53.2317805
0.012190672,-40,0.03,54.29673302
0.012772894,-40,0.03,56.57896457
0.013043025,-40,0.03,57.7909803
0.013617296,-40,0.03,60.21295031
0.014200349,-40,0.03,62.63157028
0.014504686,-40,0.03,63.83801691
0.015079797,-40,0.03,66.18036546
0.015663704,-40,0.03,68.37446509
0.015968487,-40,0.03,69.50685533
0.016552913,-40,0.03,71.62654796
0.016832542,-40,0.03,72.6139899
0.017408994,-40,0.03,74.87332113
0.017977294,-40,0.03,77.05835459
0.01829127,-40,0.03,78.11243907
0.018868564,-40,0.03,80.22266395
0.019454688,-40,0.03,82.25555728
0.01972663,-40,0.03,83.30992009
0.020313258,-40,0.03,85.34112701
0.02089172,-40,0.03,87.37063623
0.021300248,-40,0.03,88.33792714
0.021879282,-40,0.03,90.36360088
0.022151885,-40,0.03,91.41309125
0.022739937,-40,0.03,93.43242959
0.023319805,-40,0.03,95.524
0.023626931,-40,0.03,96.49531274
0.024215851,-40,0.03,98.58231279
0.024489092,-40,0.03,99.62699266
0.02507852,-40,0.03,101.7083096
0.025668297,-40,0.03,103.789042
0.025976144,-40,0.03,104.7553938
0.026549335,-40,0.03,106.619137
0.02713998,-40,0.03,108.4788164
0.027414021,-40,0.03,109.4459566
0.028005176,-40,0.03,111.3041828
0.028588107,-40,0.03,113.1591718
0.028905432,-40,0.03,114.0471346
0.029488888,-40,0.03,115.8987367
0.030081272,-40,0.03,117.7490191
0.030390481,-40,0.03,118.7065167
0.030974804,-40,0.03,120.4810852
0.031258496,-40,0.03,121.4399493
0.031843326,-40,0.03,123.3538644
0.032437107,-40,0.03,125.3356393
0.032747046,-40,0.03,126.3595989
0.033332748,-40,0.03,128.3387701
0.033927414,-40,0.03,130.3836434
0.034211945,-40,0.03,131.3366606
0.034798506,-40,0.03,133.3808901
0.035385411,-40,0.03,135.3515796
0.035696265,-40,0.03,136.2981531
0.036283697,-40,0.03,138.2652195
0.036568899,-40,0.03,139.2135708
0.03719144,-40,0.03,141.1721829
0.037563421,-40,0.03,142.1064767
0.038160609,-40,0.03,144.062993
0.038758153,-40,0.03,145.9481727
0.039070058,-40,0.03,146.958759
0.039659476,-40,0.03,148.8416265
0.040249242,-40,0.03,150.6533767
0.040535577,-40,0.03,151.4527428
0.04112586,-40,0.03,153.1199228
0.04172518,-40,0.03,154.8523772
0.042038011,-40,0.03,155.6470821
0.042637878,-40,0.03,157.3057358
0.042959694,-40,0.03,158.0974837
0.04355141,-40,0.03,159.7562608
0.044134767,-40,0.03,161.3420339
0.044457066,-40,0.03,162.201554
0.045049669,-40,0.03,163.7847687
0.045651345,-40,0.03,165.3626495
0.045930507,-40,0.03,166.1563575
0.046532714,-40,0.03,167.942036
0.047126549,-40,0.03,169.6586018
0.047449813,-40,0.03,170.510657
0.048044192,-40,0.03,172.222043
0.048324023,-40,0.03,173.0818507
0.048953928,-40,0.03,174.7839156
0.049549202,-40,0.03,176.4917733
0.04987325,-40,0.03,177.3392864
0.050469073,-40,0.03,178.9719818
0.05106525,-40,0.03,180.6044955
0.0513547,-40,0.03,181.4555837
0.051960183,-40,0.03,183.0833738
0.052557251,-40,0.03,184.6408403
0.05287349,-40,0.03,185.4146255
0.053471103,-40,0.03,186.969077
0.05376125,-40,0.03,187.6783927
0.05439459,-40,0.03,189.0159992
0.054993113,-40,0.03,190.4262524
0.05531893,-40,0.03,191.0569378
0.055918007,-40,0.03,192.4644558
0.056526261,-40,0.03,193.8007559
0.056808475,-40,0.03,194.4358791
0.057408445,-40,0.03,195.7713086
0.058008775,-40,0.03,197.0355339
0.058335577,-40,0.03,197.7293478
0.058936464,-40,0.03,198.9910067
0.059228201,-40,0.03,199.6229788
0.059865015,-40,0.03,201.011843
0.060475675,-40,0.03,202.406024
0.060767861,-40,0.03,203.1032453
0.061370212,-40,0.03,204.4964799
0.061972926,-40,0.03,205.8860182
0.062292157,-40,0.03,206.5082093
0.062895427,-40,0.03,207.8950259
0.063507941,-40,0.03,209.2109466
0.063792133,-40,0.03,209.8383738
0.064405197,-40,0.03,211.1498297
0.064725205,-40,0.03,211.7685049
0.065374426,-40,0.03,213.0715942
0.065783741,-40,0.03,213.668044
0.066398027,-40,0.03,214.9070054
0.066994869,-40,0.03,216.1481349
0.067324621,-40,0.03,216.761324
0.067930936,-40,0.03,217.9980139
0.068225309,-40,0.03,218.6158287
0.068867879,-40,0.03,219.7734811
0.069484064,-40,0.03,221.0040543
0.069778895,-40,0.03,221.5530313
0.0703867,-40,0.03,222.579165
0.070994874,-40,0.03,223.602034
0.071316999,-40,0.03,224.1432004
0.07192574,-40,0.03,225.1639141
0.072543811,-40,0.03,226.1145831
0.072866435,-40,0.03,226.653878
0.073485089,-40,0.03,227.6024693
0.074104126,-40,0.03,228.616218
0.074400323,-40,0.03,229.0914754
0.075001961,-40,0.03,230.0408045
0.07532538,-40,0.03,230.5088778
0.075936566,-40,0.03,231.4541393
0.076557123,-40,0.03,232.4623241
0.076854047,-40,0.03,233.0031073
0.077466169,-40,0.03,234.0130899
0.078087676,-40,0.03,235.0177034
0.078412093,-40,0.03,235.5503191
0.079034189,-40,0.03,236.5545894
0.079647647,-40,0.03,237.5577341
0.079963544,-40,0.03,238.0226525
0.080586606,-40,0.03,238.9554597
0.080875693,-40,0.03,239.4258488
0.081535488,-40,0.03,240.4158136
0.082150483,-40,0.03,241.3455463
0.082449073,-40,0.03,241.8139358
0.083073685,-40,0.03,242.6717486
0.083698688,-40,0.03,243.4624308
0.084015868,-40,0.03,243.8571395
0.084632391,-40,0.03,244.6482683
0.085249294,-40,0.03,245.3706412
0.085548811,-40,0.03,245.7683545
0.086175363,-40,0.03,246.5543905
0.086502416,-40,0.03,246.8751786
0.087156842,-40,0.03,247.6527222
0.087784403,-40,0.03,248.3702157
0.088075579,-40,0.03,248.6986869
0.088703717,-40,0.03,249.4145787
0.089323138,-40,0.03,250.1971543
0.089651222,-40,0.03,250.5825291
0.09027123,-40,0.03,251.3633464
0.090900749,-40,0.03,252.1407014
0.091183705,-40,0.03,252.537914
0.091822934,-40,0.03,253.2440651
0.092151839,-40,0.03,253.6270651
0.092819118,-40,0.03,254.3263598
0.093431945,-40,0.03,255.1037278
0.093733923,-40,0.03,255.4252226
0.094356468,-40,0.03,256.1334025
0.094988565,-40,0.03,256.8363397
0.095318513,-40,0.03,257.1513074
0.095942046,-40,0.03,257.854978
0.096575146,-40,0.03,258.4883643
0.096878075,-40,0.03,258.8091462
0.097502581,-40,0.03,259.378446
0.09783336,-40,0.03,259.6246064
0.098458464,-40,0.03,260.190741
0.099083958,-40,0.03,260.7577665
0.099415261,-40,0.03,261.0028095
0.100059775,-40,0.03,261.4970535
0.100677056,-40,0.03,262.0624481
0.10098123,-40,0.03,262.3136475
0.101654429,-40,0.03,262.7984719
0.102291157,-40,0.03,263.2921273
0.102577355,-40,0.03,263.5471564
0.103214671,-40,0.03,264.0395703
0.103538103,-40,0.03,264.3506099
0.104176032,-40,0.03,264.8417154
0.104814369,-40,0.03,265.3964726
0.105147575,-40,0.03,265.6375795
0.105786532,-40,0.03,266.1927506
0.106425898,-40,0.03,266.6808167
0.106722554,-40,0.03,266.9307214
0.107353241,-40,0.03,267.4200209
0.107984325,-40,0.03,267.9067048
0.10831859,-40,0.03,268.1456488
0.108959577,-40,0.03,268.6303666
0.109266281,-40,0.03,268.8761588
0.109926479,-40,0.03,269.354612
0.110568498,-40,0.03,269.7713171
0.110903628,-40,0.03,270.0085566
0.111546275,-40,0.03,270.4240964
0.112180012,-40,0.03,270.7756053
0.11247838,-40,0.03,270.9579425
0.11312204,-40,0.03,271.3716706
0.113766114,-40,0.03,271.7189472
0.114092977,-40,0.03,271.8910634
0.114737677,-40,0.03,272.2373286
0.11503681,-40,0.03,272.4183494
0.115719541,-40,0.03,272.6878433
0.116365291,-40,0.03,273.0324608
0.116664911,-40,0.03,273.2126838
0.117339384,-40,0.03,273.4831532
0.117976804,-40,0.03,273.8286954
0.118276908,-40,0.03,274.0081256
0.118924312,-40,0.03,274.4154635
0.119572135,-40,0.03,274.7567301
0.120041835,-40,0.03,274.821793
0.120380155,-40,0.03,274.9881122
0.121028923,-40,0.03,275.3297556
0.1216687,-40,0.03,275.6715571
0.121979328,-40,0.03,275.8448062
0.122619714,-40,0.03,276.1856182
0.123269936,-40,0.03,276.4598465
0.123609351,-40,0.03,276.6244733
0.124250782,-40,0.03,276.9004019
0.124902066,-40,0.03,277.2363427
0.1252137,-40,0.03,277.3430444
0.125856161,-40,0.03,277.6174996
0.126187,-40,0.03,277.783448
0.126839547,-40,0.03,278.0526231
0.127483054,-40,0.03,278.3255962
0.127795493,-40,0.03,278.4312366
0.128449091,-40,0.03,278.6359852
0.129093635,-40,0.03,278.8428721
0.129435032,-40,0.03,278.9399633
0.130099194,-40,0.03,279.1407972
0.130735305,-40,0.03,279.3490773
0.131077264,-40,0.03,279.4455235
0.131733011,-40,0.03,279.6477415
0.132379675,-40,0.03,279.7876332
0.132693648,-40,0.03,279.8914468
0.133340935,-40,0.03,280.0951199
0.133683785,-40,0.03,280.1261627
0.134341244,-40,0.03,280.3264513
0.134999136,-40,0.03,280.5262343
0.135304392,-40,0.03,280.631761
0.135953371,-40,0.03,280.8334764
0.136612324,-40,0.03,281.0320087
0.136946742,-40,0.03,281.1288746
0.137615913,-40,0.03,281.323957
0.138256826,-40,0.03,281.4625032
0.138601366,-40,0.03,281.5560615
0.139262067,-40,0.03,281.7526112
0.139578209,-40,0.03,281.7898618
0.140268321,-40,0.03,281.9775905
0.14092053,-40,0.03,282.1116864
0.141237197,-40,0.03,282.2123804
0.141890038,-40,0.03,282.3458368
0.142552917,-40,0.03,282.4761636
0.142898941,-40,0.03,282.5060532
0.143552869,-40,0.03,282.6384835
0.144216851,-40,0.03,282.7040529
0.144534563,-40,0.03,282.7399345
0.145189562,-40,0.03,282.8713908
0.1455365,-40,0.03,282.9005491
0.146221091,-40,0.03,282.9596111
0.146877196,-40,0.03,283.090077
0.147195755,-40,0.03,283.1269795
0.147862161,-40,0.03,283.1906176
0.148519343,-40,0.03,283.2566578
0.14887711,-40,0.03,283.3439054
0.149544637,-40,0.03,283.4066573
0.150202927,-40,0.03,283.5351618
0.15051286,-40,0.03,283.5739466
0.151171788,-40,0.03,283.7018552
0.151520808,-40,0.03,283.7276658
0.152190103,-40,0.03,283.7907037
0.152888976,-40,0.03,283.906601
0.153209456,-40,0.03,283.9402295
0.153879883,-40,0.03,284.0006714
0.154541034,-40,0.03,284.0635399
0.154891232,-40,0.03,284.1532212
0.155553052,-40,0.03,284.2155454
0.15621531,-40,0.03,284.277538
0.156536858,-40,0.03,284.3120314
0.15720952,-40,0.03,284.3078542
0.157550898,-40,0.03,284.3365742
0.158224243,-40,0.03,284.3948344
0.158898042,-40,0.03,284.389963
0.159259541,-40,0.03,284.4127201
0.159914481,-40,0.03,284.4130072
0.16058942,-40,0.03,284.407484
0.160902589,-40,0.03,284.4437693
0.161578196,-40,0.03,284.4378514
0.162244457,-40,0.03,284.4970552
0.162597364,-40,0.03,284.4592355
0.163274117,-40,0.03,284.4543556
0.163588128,-40,0.03,284.4883614
0.164304837,-40,0.03,284.4719094
0.164972918,-40,0.03,284.5298957
0.165326789,-40,0.03,284.4899333
0.166005392,-40,0.03,284.5463456
0.166664767,-40,0.03,284.5440295
0.166999541,-40,0.03,284.5733648
0.167659571,-40,0.03,284.5706601
0.168339759,-40,0.03,284.5620987
0.168694824,-40,0.03,284.5854451
0.169385588,-40,0.03,284.5736726
0.169701525,-40,0.03,284.6080207
0.170412749,-40,0.03,284.5902242
0.171075037,-40,0.03,284.6482707
0.171440966,-40,0.03,284.6061414
0.172113833,-40,0.03,284.5989414
0.172797059,-40,0.03,284.5903482
0.173114076,-40,0.03,284.5620515
0.173797986,-40,0.03,284.5514311
0.174482364,-40,0.03,284.5405591
0.174839616,-40,0.03,284.5007266
0.175504843,-40,0.03,284.4951461
0.175832655,-40,0.03,284.4636414
0.176548254,-40,0.03,284.4452425
0.177234518,-40,0.03,284.3717476
0.177552945,-40,0.03,284.4044799
0.178239898,-40,0.03,284.3306946
0.178917358,-40,0.03,284.3227895
0.179286168,-40,0.03,284.3393407
0.179964337,-40,0.03,284.2695486
0.180642966,-40,0.03,284.2593736
0.181002427,-40,0.03,284.2186344
0.181691755,-40,0.03,284.2052637
0.182021602,-40,0.03,284.2342549
0.182741645,-40,0.03,284.1522992
0.183422162,-40,0.03,284.1411607
0.18375258,-40,0.03,284.1085447
0.184433786,-40,0.03,284.0970562
0.185125484,-40,0.03,284.0824709
0.18548656,-40,0.03,284.0410618
0.186168949,-40,0.03,284.0306196
0.186851803,-40,0.03,283.9572124
0.187183356,-40,0.03,283.9241251
0.187866904,-40,0.03,283.9114741
0.188228971,-40,0.03,283.8696779
0.1889535,-40,0.03,283.7859529
0.189648332,-40,0.03,283.7698732
0.189980814,-40,0.03,283.736414
0.190666277,-40,0.03,283.6620093
0.191352211,-40,0.03,283.589083
0.191715542,-40,0.03,283.6076008
0.192412298,-40,0.03,283.5298747
0.19309943,-40,0.03,283.456487
0.193433062,-40,0.03,283.4209569
0.194131015,-40,0.03,283.4050756
0.194495358,-40,0.03,283.3624371
0.195224442,-40,0.03,283.2753909
0.195903374,-40,0.03,283.2646738
0.196248082,-40,0.03,283.2259051
0.196927709,-40,0.03,283.1543868
0.197628107,-40,0.03,283.1357322
0.197993726,-40,0.03,283.0926189
0.198694871,-40,0.03,283.0148903
0.199396508,-40,0.03,282.9353626
0.199732247,-40,0.03,282.9609516
0.200414247,-40,0.03,282.8868933
0.200791073,-40,0.03,282.8405332
0.201473796,-40,0.03,282.7678533
0.202177386,-40,0.03,282.6876165
0.202544672,-40,0.03,282.6439216
0.203249016,-40,0.03,282.5650555
0.203943638,-40,0.03,282.4872843
0.20429113,-40,0.03,282.4491479
0.205017165,-40,0.03,282.3640846
0.205723253,-40,0.03,282.2830069
0.206040643,-40,0.03,282.2533309
0.206747455,-40,0.03,282.1736243
0.207116425,-40,0.03,282.127752
0.207823997,-40,0.03,282.0477907
0.208521805,-40,0.03,281.9689397
0.2089017,-40,0.03,281.9215742
0.20960026,-40,0.03,281.9037761
0.210319877,-40,0.03,281.8186701
0.21063873,-40,0.03,281.7884547
0.2113488,-40,0.03,281.7076093
0.212038772,-40,0.03,281.6903332
0.212420005,-40,0.03,281.6424868
0.213121028,-40,0.03,281.5624725
